DiseaseID	Score
235730	3.49522973817801e-05
613406	3.41235501791739e-05
201200	3.39069950297805e-05
309580	3.349611981624e-05
169400	3.31998005060484e-05
311300	3.30310696808215e-05
229850	3.29109239628064e-05
181270	3.20259310581615e-05
224690	3.16642871997376e-05
234100	3.12333522139425e-05
609945	3.05778957787591e-05
218650	3.03118237196846e-05
304120	3.03117442662429e-05
611548	3.02735240617617e-05
156580	3.00766449933204e-05
164220	2.98807223576647e-05
268400	2.97805867795554e-05
613266	2.96440093118367e-05
301900	2.96320038485076e-05
611584	2.95471951045944e-05
210700	2.85569122119029e-05
269880	2.85533821981342e-05
300869	2.84771402488243e-05
245600	2.81952416088561e-05
139750	2.8000284806697e-05
612474	2.75777489420417e-05
277590	2.72988926047268e-05
213980	2.69090486406031e-05
612513	2.68588090962018e-05
251450	2.62666158723821e-05
305600	2.57027207795689e-05
615789	2.56483580278507e-05
203550	2.54075393880528e-05
601351	2.50415576064253e-05
601812	2.49833501378821e-05
603438	2.47122442987135e-05
300943	2.45213601617211e-05
180700	2.44885815612807e-05
613792	2.43825600038811e-05
612350	2.4373555974974e-05
615777	2.43353721714773e-05
602562	2.42877809741326e-05
123450	2.34719525232479e-05
606056	2.31877359739919e-05
616202	2.30603536165622e-05
612526	2.30132321759744e-05
615057	2.1723660512852e-05
210900	2.14329594543688e-05
267000	2.13175888986175e-05
210730	2.12984252788355e-05
608156	2.12107715725789e-05
136300	2.11315031359387e-05
312870	2.10957729186502e-05
600430	2.09417523881689e-05
300166	2.0932133832015e-05
260660	2.09229212604681e-05
610965	2.08943409058213e-05
263540	2.07092865801644e-05
602342	2.06964208685982e-05
300263	2.01507946820323e-05
269870	2.00512003222975e-05
614662	2.00231001255396e-05
277580	2.00042909813143e-05
300577	1.98511661996153e-05
201180	1.96913039875376e-05
600920	1.96543488049953e-05
613265	1.95188747927296e-05
277990	1.95135656784544e-05
152950	1.93469553842809e-05
613803	1.92741594404329e-05
615548	1.91950052199733e-05
613800	1.91216114153118e-05
139393	1.9025176941262e-05
258850	1.89717045838846e-05
110050	1.88601185269844e-05
245800	1.88484478631796e-05
300861	1.87881569000795e-05
613804	1.85578743866039e-05
300484	1.84772648015546e-05
252320	1.84417365190065e-05
181515	1.8372399999184e-05
258865	1.81560680932114e-05
615510	1.81440467592658e-05
227255	1.81323849918583e-05
182815	1.80997061837789e-05
205400	1.78592991092714e-05
182290	1.78262222754697e-05
145420	1.77184311397843e-05
611091	1.76720566944325e-05
309480	1.75393309281645e-05
615942	1.75160945742446e-05
265050	1.74426559097404e-05
218010	1.73833018714688e-05
601492	1.73796388989977e-05
609029	1.70950983944005e-05
233810	1.70489492412567e-05
256690	1.69801803471177e-05
100050	1.69787881388546e-05
600736	1.69378149544932e-05
614083	1.68855845433761e-05
250250	1.67469017477676e-05
170100	1.66345578165595e-05
142625	1.65696358380292e-05
145410	1.64315488753316e-05
166780	1.63037910946584e-05
176310	1.62382154965789e-05
614684	1.53289404891391e-05
614564	1.51336720010479e-05
122470	1.51314181604948e-05
616051	1.48133791872205e-05
305400	1.4684657703407e-05
158170	1.43895228979706e-05
613729	1.43790400022752e-05
305000	1.42802080411663e-05
226750	1.42083376431884e-05
259610	1.40980141196007e-05
613676	1.40269669434126e-05
268130	1.40039770141038e-05
203600	1.39871018433162e-05
610536	1.38477990974574e-05
610758	1.3723485883919e-05
615238	1.36510760791949e-05
211180	1.35582521682536e-05
101805	1.34020454723955e-05
182210	1.3391934265163e-05
607932	1.32740255203945e-05
268850	1.32514921470286e-05
606176	1.31364974894791e-05
169550	1.30750237076938e-05
239711	1.2886156923952e-05
269300	1.27985447877129e-05
245150	1.27117695458023e-05
249600	1.25316097079569e-05
309500	1.23728855634034e-05
615095	1.21811228992134e-05
613610	1.20519844868626e-05
239710	1.20503615706596e-05
234050	1.19920295688717e-05
606369	1.19514720766758e-05
611174	1.19393381423819e-05
613884	1.16517354599585e-05
613544	1.1644459773715e-05
274200	1.16352870044682e-05
308800	1.16120866575787e-05
606851	1.15910625916828e-05
182150	1.15478771917985e-05
300895	1.14879305003413e-05
614813	1.1426270586906e-05
216330	1.1375582534976e-05
139210	1.13658979311629e-05
614407	1.13628181366297e-05
235760	1.13068038905667e-05
609944	1.11605756413693e-05
300261	1.10450260216124e-05
272200	1.09770070168073e-05
220500	1.07646423958055e-05
604168	1.07528826915332e-05
606744	1.07382820316236e-05
614887	1.07209823617894e-05
613398	1.06759237218512e-05
604916	1.06592877223419e-05
262500	1.05718705195123e-05
300896	9.9689706522135e-06
201050	9.9687485392807e-06
601088	9.93873330018569e-06
614225	9.89984535418808e-06
614080	9.71479834603236e-06
217990	9.69343087925816e-06
600155	9.69047185684968e-06
312780	9.60870353681278e-06
614653	9.5705724872914e-06
242900	9.55151471431396e-06
612626	9.47099977435707e-06
222600	9.45408033803189e-06
615279	9.40451713551534e-06
211750	9.3221253607752e-06
300000	9.24670916687064e-06
164180	9.24076705828577e-06
600202	9.22081370519724e-06
606164	9.16285838333735e-06
229120	9.14719623852947e-06
114620	9.13086246668604e-06
179613	9.12297393231044e-06
225060	9.09857442090297e-06
225500	9.07983863319096e-06
609625	8.93937499293643e-06
274190	8.91466216195033e-06
305450	8.90753900340767e-06
